,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
170,ITA,Europe,Italy,2022-05-09,16798998.0,31225.0,42029.571,164489.0,72.0,125.286,284548.058,528.901,711.913,2786.18,1.22,2.122,0.85,363.0,6.149,9098.0,154.106,238.0,4.031,3780.0,64.027,216195210.0,126559.0,3649.46,2.136,287355.0,4.851,0.1454,6.9,tests performed,137165850.0,50812648.0,47890399.0,39970890.0,35555.0,36008.0,232.34,86.07,81.12,67.7,610.0,767.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
171,ITA,Europe,Italy,2022-05-10,16816419.0,17421.0,41794.286,164573.0,84.0,119.571,284843.142,295.084,707.928,2787.602,1.423,2.025,0.85,358.0,6.064,8937.0,151.378,228.0,3.862,3729.0,63.163,216566431.0,371221.0,3655.726,6.266,281665.0,4.755,0.1452,6.9,tests performed,137208646.0,50813402.0,47891546.0,40011785.0,42796.0,35835.0,232.41,86.07,81.12,67.77,607.0,756.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
172,ITA,Europe,Italy,2022-05-11,16872618.0,56199.0,40907.143,164731.0,158.0,120.286,285795.062,951.921,692.901,2790.279,2.676,2.037,0.84,338.0,5.725,8750.0,148.211,219.0,3.71,3689.0,62.486,216861042.0,294611.0,3660.699,4.973,275856.0,4.657,0.1457,6.9,tests performed,137256161.0,50814236.0,47892739.0,40057273.0,47515.0,36060.0,232.49,86.07,81.12,67.85,611.0,739.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
173,ITA,Europe,Italy,2022-05-12,16915301.0,42683.0,40198.571,164846.0,115.0,115.0,286518.044,722.981,680.899,2792.227,1.948,1.948,0.84,334.0,5.657,8492.0,143.841,220.0,3.726,3654.0,61.893,217129696.0,268654.0,3665.234,4.535,267495.0,4.515,0.1453,6.9,tests performed,137301971.0,50814899.0,47893876.0,40101283.0,45810.0,36044.0,232.57,86.07,81.12,67.93,611.0,707.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
174,ITA,Europe,Italy,2022-05-13,16954784.0,39483.0,38879.714,164976.0,130.0,113.857,287186.823,668.779,658.56,2794.429,2.202,1.929,0.83,341.0,5.776,8248.0,139.708,233.0,3.947,3562.0,60.335,217395343.0,265647.0,3669.719,4.484,262244.0,4.427,0.1454,6.9,tests performed,137345424.0,50815741.0,47895139.0,40142631.0,43453.0,35879.0,232.64,86.07,81.13,68.0,608.0,700.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
175,ITA,Europe,Italy,2022-05-14,16993813.0,39029.0,38117.571,165091.0,115.0,112.429,287847.911,661.089,645.65,2796.377,1.948,1.904,0.83,340.0,5.759,7990.0,135.338,240.0,4.065,3547.0,60.08,217659090.0,263747.0,3674.171,4.452,256270.0,4.326,0.1463,6.8,tests performed,137375928.0,50816657.0,47896064.0,40171294.0,30504.0,35919.0,232.69,86.08,81.13,68.04,608.0,702.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
176,ITA,Europe,Italy,2022-05-15,17030147.0,36334.0,37482.0,165182.0,91.0,109.286,288463.351,615.44,634.885,2797.918,1.541,1.851,0.82,347.0,5.878,7879.0,133.458,242.0,4.099,3511.0,59.471,217853667.0,194577.0,3677.455,3.285,255002.0,4.305,0.145,6.9,tests performed,137381758.0,50816888.0,47896248.0,40176709.0,5830.0,35923.0,232.7,86.08,81.13,68.05,608.0,698.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,189161.39,12.2,10.12,3204.0903
177,ITA,Europe,Italy,2022-05-16,17057873.0,27726.0,36982.143,165244.0,62.0,107.857,288932.985,469.634,626.418,2798.968,1.05,1.827,0.8,353.0,5.979,7984.0,135.236,239.0,4.048,3469.0,58.759,217958460.0,104793.0,3679.224,1.769,251893.0,4.252,0.1447,6.9,tests performed,137413415.0,50817472.0,47896840.0,40207190.0,31657.0,35366.0,232.76,86.08,81.13,68.1,599.0,689.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
178,ITA,Europe,Italy,2022-05-17,17071649.0,13776.0,36461.429,165346.0,102.0,110.429,289166.328,233.343,617.598,2800.696,1.728,1.87,0.79,337.0,5.708,7802.0,132.153,243.0,4.116,3377.0,57.201,218293677.0,335217.0,3684.883,5.659,246749.0,4.165,0.1412,7.1,tests performed,137449954.0,50818180.0,47897822.0,40242039.0,36539.0,34473.0,232.82,86.08,81.13,68.16,584.0,683.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
179,ITA,Europe,Italy,2022-05-18,17116550.0,44901.0,34847.429,165494.0,148.0,109.0,289926.879,760.551,590.259,2803.203,2.507,1.846,0.77,318.0,5.386,7594.0,128.63,235.0,3.981,3295.0,55.812,218557950.0,264273.0,3689.344,4.461,242415.0,4.092,0.1368,7.3,tests performed,137493284.0,50819044.0,47898881.0,40283448.0,43330.0,33875.0,232.89,86.08,81.13,68.23,574.0,687.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
180,ITA,Europe,Italy,2022-05-19,17147477.0,30927.0,33168.0,165630.0,136.0,112.0,290450.733,523.854,561.813,2805.506,2.304,1.897,0.76,308.0,5.217,7328.0,124.125,230.0,3.896,3138.0,53.153,218805421.0,247471.0,3693.521,4.177,239389.0,4.041,0.1333,7.5,tests performed,137534707.0,50819897.0,47899990.0,40322909.0,41423.0,33248.0,232.96,86.08,81.13,68.3,563.0,714.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
181,ITA,Europe,Italy,2022-05-20,17178199.0,30722.0,31916.429,165738.0,108.0,108.857,290971.114,520.381,540.613,2807.336,1.829,1.844,0.75,307.0,5.2,7119.0,120.584,222.0,3.76,3047.0,51.611,219039166.0,233745.0,3697.467,3.946,234832.0,3.964,0.1285,7.8,tests performed,137572926.0,50820666.0,47901067.0,40359282.0,38219.0,32500.0,233.03,86.08,81.14,68.36,550.0,704.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
182,ITA,Europe,Italy,2022-05-21,17205017.0,26818.0,30172.0,165827.0,89.0,105.143,291425.368,454.254,511.065,2808.843,1.508,1.781,0.74,301.0,5.098,6871.0,116.384,202.0,3.422,2928.0,49.596,219271097.0,231931.0,3701.382,3.915,230287.0,3.887,0.1235,8.1,tests performed,137599453.0,50821431.0,47902000.0,40384111.0,26527.0,31932.0,233.07,86.08,81.14,68.4,541.0,682.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
183,ITA,Europe,Italy,2022-05-22,17229263.0,24246.0,28445.143,165918.0,91.0,105.143,291836.056,410.688,481.815,2810.385,1.541,1.781,0.74,292.0,4.946,6692.0,113.352,187.0,3.167,2859.0,48.427,219432092.0,160995.0,3704.1,2.718,225489.0,3.806,0.1202,8.3,tests performed,137604217.0,50821608.0,47902132.0,40388566.0,4764.0,31780.0,233.08,86.08,81.14,68.41,538.0,674.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,190435.48,12.2,11.35,3225.6714
184,ITA,Europe,Italy,2022-05-23,17247552.0,18289.0,27097.0,165952.0,34.0,101.143,292145.843,309.786,458.98,2810.96,0.576,1.713,0.74,291.0,4.929,6679.0,113.132,178.0,3.015,2770.0,46.919,219525905.0,93813.0,3705.683,1.584,223921.0,3.78,0.1186,8.4,tests performed,137632893.0,50822008.0,47902806.0,40416168.0,28676.0,31354.0,233.13,86.08,81.14,68.46,531.0,648.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
185,ITA,Europe,Italy,2022-05-24,17257573.0,10021.0,26560.571,166032.0,80.0,98.0,292315.582,169.74,449.893,2812.316,1.355,1.66,0.73,286.0,4.844,6526.0,110.54,170.0,2.88,2662.0,45.09,219814768.0,288863.0,3710.559,4.876,217299.0,3.668,0.1129,8.9,tests performed,137667818.0,50822578.0,47903628.0,40449701.0,34925.0,31123.0,233.19,86.09,81.14,68.52,527.0,628.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
